typnam,stacknam,technonam
CAST_Java_GCP_Bigtable_Table,Google Cloud for Java,Google Cloud for Java
CAST_Java_GCP_CloudStorage_Bucket,Google Cloud for Java,Google Cloud for Java
CAST_Java_GCP_PubSub_Publisher,Google Cloud for Java,Google Cloud for Java
CAST_Java_GCP_PubSub_Receiver,Google Cloud for Java,Google Cloud for Java
CAST_Java_GCP_PubSub_Subscription,Google Cloud for Java,Google Cloud for Java
CAST_Java_GCP_Unknown_PubSub_Publisher,Google Cloud for Java,Google Cloud for Java
CAST_Java_GCP_Unknown_PubSub_Receiver,Google Cloud for Java,Google Cloud for Java
CAST_Java_JOOQ_Entity,Java,Java
CAST_Java_JOOQ_Entity_Operation,jOOQ,jOOQ
CAST_Java_JPA_Entity,Java,Java
CAST_Java_JPA_Entity_Operation,Hibernate,Hibernate
CAST_Java_JPA_JPQLQuery,Java,Java
CAST_Java_JPA_SQLQuery,Java,Java
CAST_Java_Lambda,Java,Java
CAST_Java_LocalVariable,Java,Java
CAST_Java_MarkLogic_Collection,Marklogic,Marklogic
CAST_Java_MarkLogic_Database,Marklogic,Marklogic
CAST_Java_Memcached_Connection,Memcached,Memcached
CAST_Java_Memcached_Data,Memcached,Memcached
CAST_Java_MissingTable_Procedure,Java,Java
CAST_Java_MissingTable_Schema,Java,Java
CAST_Java_MissingTable_Table,Java,Java
CAST_Java_MongoDB_Collection,MongoDB,MongoDB
CAST_Java_MongoDB_Connection,MongoDB,MongoDB
CAST_Java_MongoDB_Database,MongoDB,MongoDB
CAST_Java_Redis_Collection,Redis,Redis
CAST_Java_Redis_Connection,Redis,Redis
CAST_Java_Service_CallToDelete,Java,Java
CAST_Java_Service_CallToGet,Azure SDK for Java,Azure SDK for Java
CAST_Java_Service_CallToPatch2,Java,Java
CAST_Java_Service_CallToPost,Java,Java
CAST_Java_Service_CallToPut,Java,Java
CAST_Java_Spark_JDBC_Read,Java,Java
CAST_Java_Spark_JDBC_SQLQuery,Java,Java
CAST_Java_Spark_JDBC_Write,Java,Java
CAST_Java_Unknown_Apachelucene_Index,Java,Java
CAST_Java_Unknown_CosmosDB_Collection,Azure CosmosDB,Azure CosmosDB
CAST_Java_Unknown_CosmosDB_Database,Azure CosmosDB,Azure CosmosDB
CAST_Java_Unknown_CouchDB_Collection,CouchDB,CouchDB
CAST_Java_Unknown_CouchDB_Connection,CouchDB,CouchDB
CAST_Java_Unknown_CouchDB_Database,CouchDB,CouchDB
CAST_Java_Unknown_Couchbase_Bucket,Couchbase,Couchbase
CAST_Java_Unknown_Couchbase_Cluster,Couchbase,Couchbase
CAST_Java_Unknown_Couchbase_Collection,Couchbase,Couchbase
CAST_Java_Unknown_Couchbase_NewCollection,Couchbase,Couchbase
CAST_Java_Unknown_DynamoDB_Client,AWS DynamoDB,AWS DynamoDB
CAST_Java_Unknown_DynamoDB_Table,AWS DynamoDB,AWS DynamoDB
CAST_Java_Unknown_Elasticsearch_Cluster,ElasticSearch,ElasticSearch
CAST_Java_Unknown_Elasticsearch_Index,ElasticSearch,ElasticSearch
CAST_Java_Unknown_GCP_Bigtable_Table,Google Cloud for Java,Google Cloud for Java
CAST_Java_Unknown_GCP_CloudStorage_Bucket,Google Cloud for Java,Google Cloud for Java
CAST_Java_Unknown_MarkLogic_Collection,Marklogic,Marklogic
CAST_Java_Unknown_MarkLogic_Database,Marklogic,Marklogic
CAST_Java_Unknown_Memcached_Connection,Memcached,Memcached
CAST_Java_Unknown_Memcached_Data,Memcached,Memcached
CAST_Java_Unknown_MongoDB_Collection,MongoDB,MongoDB
CAST_Java_Unknown_MongoDB_Connection,MongoDB,MongoDB
CAST_Java_Unknown_MongoDB_Database,MongoDB,MongoDB
CAST_Java_Unknown_Redis_Collection,Redis,Redis
CAST_Java_Unknown_Redis_Connection,Redis,Redis
CAST_Java_Web_XML,Java,Java
CAST_Java_gRPC_Method,Java,Java
CAST_Javascript_ClientSide_Method,Javascript,Javascript
CAST_Javascript_ClientSide_Variable,Javascript,Javascript
CAST_Javascript_Method_Parameter,Javascript,Javascript
CAST_Javascript_ServerSide_Method,Javascript,Javascript
CAST_Javascript_ServerSide_Variable,Javascript,Javascript
CAST_Kotlin_Anonymous_Class,Kotlin,Kotlin
CAST_Kotlin_Class,Kotlin,Kotlin
CAST_Kotlin_DeleteHttpRequestService,Android Mobile,Android Mobile
CAST_Kotlin_Function,Kotlin,Kotlin
CAST_Kotlin_Generic_Class,Kotlin,Kotlin
CAST_Kotlin_Generic_Interface,Kotlin,Kotlin
CAST_Kotlin_GetHttpRequestService,Android Mobile,Android Mobile
CAST_Kotlin_Getter,Kotlin,Kotlin
CAST_Kotlin_Instantiated_Class,Kotlin,Kotlin
CAST_Kotlin_Interface,Kotlin,Kotlin
CAST_Kotlin_JVM_Class,Kotlin,Kotlin
CAST_Kotlin_JVM_Generic_Class,Kotlin,Kotlin
CAST_Kotlin_JVM_Method,Kotlin,Kotlin
CAST_Kotlin_Lambda,Kotlin,Kotlin
CAST_Kotlin_Main,Kotlin,Kotlin
CAST_Kotlin_Method,Kotlin,Kotlin
CAST_Kotlin_Object,Kotlin,Kotlin
CAST_Kotlin_PostHttpRequestService,Android Mobile,Android Mobile
CAST_Kotlin_Property,Kotlin,Kotlin
CAST_Kotlin_PutHttpRequestService,Android Mobile,Android Mobile
CAST_Kotlin_Setter,Kotlin,Kotlin
CAST_Kotlin_SourceCode,Kotlin,Kotlin
CAST_Kotlin_WebService_DeleteOperation,Kotlin,Kotlin
CAST_Kotlin_WebService_GetOperation,Kotlin,Kotlin
CAST_Kotlin_WebService_PostOperation,Kotlin,Kotlin
CAST_Kotlin_WebService_PutOperation,Kotlin,Kotlin
CAST_MSTSQL_DML_Trigger,MS SQL Server,MS SQL Server
CAST_MSTSQL_Database,MS SQL Server,MS SQL Server
CAST_MSTSQL_ExternalDatabase,MS SQL Server,MS SQL Server
CAST_MSTSQL_ExternalInstance,MS SQL Server,MS SQL Server
CAST_MSTSQL_ExternalSchema,MS SQL Server,MS SQL Server
CAST_MSTSQL_ForeignKeyConstraint,MS SQL Server,MS SQL Server
CAST_MSTSQL_Function,MS SQL Server,MS SQL Server
CAST_MSTSQL_Index,MS SQL Server,MS SQL Server
CAST_MSTSQL_Instance,MS SQL Server,MS SQL Server
CAST_MSTSQL_PrimaryKeyConstraint,MS SQL Server,MS SQL Server
CAST_MSTSQL_Procedure,MS SQL Server,MS SQL Server
CAST_MSTSQL_RelationalTable,MS SQL Server,MS SQL Server
CAST_MSTSQL_Schema,MS SQL Server,MS SQL Server
CAST_MSTSQL_TableColumn,MS SQL Server,MS SQL Server
CAST_MSTSQL_UniqueConstraint,MS SQL Server,MS SQL Server
CAST_MSTSQL_View,MS SQL Server,MS SQL Server
CAST_MSTSQL_ViewColumn,MS SQL Server,MS SQL Server
CAST_MYBATIS_DOTNET_SQLNAMEDQUERY,.NET,.NET
CAST_Mainframe_NotHandledType,Mainframe,Mainframe
CAST_NodeJS_AWS_Lambda,AWS SDK for JS/TS,AWS SDK for JS/TS
CAST_NodeJS_AWS_Lambda_Call,AWS SDK for JS/TS,AWS SDK for JS/TS
CAST_NodeJS_AWS_Lambda_Function_ANY,AWS SDK for JS/TS,AWS SDK for JS/TS
CAST_NodeJS_AWS_Lambda_Function_DELETE,AWS SDK for JS/TS,AWS SDK for JS/TS
CAST_NodeJS_AWS_Lambda_Function_GET,AWS SDK for JS/TS,AWS SDK for JS/TS
CAST_NodeJS_AWS_Lambda_Function_POST,AWS SDK for JS/TS,AWS SDK for JS/TS
CAST_NodeJS_AWS_Lambda_Function_PUT,AWS SDK for JS/TS,AWS SDK for JS/TS
CAST_NodeJS_AWS_SNS_Publisher,AWS SDK for JS/TS,AWS SDK for JS/TS
CAST_NodeJS_AWS_SNS_Subscriber,AWS SDK for JS/TS,AWS SDK for JS/TS
CAST_NodeJS_AWS_SNS_Unknown_Publisher,AWS SDK for JS/TS,AWS SDK for JS/TS
CAST_NodeJS_AWS_SNS_Unknown_Subscriber,AWS SDK for JS/TS,AWS SDK for JS/TS
CAST_NodeJS_AWS_SQS_Publisher,AWS SDK for JS/TS,AWS SDK for JS/TS
CAST_NodeJS_AWS_SQS_Receiver,AWS SDK for JS/TS,AWS SDK for JS/TS
CAST_NodeJS_AWS_SQS_Unknown_Publisher,AWS SDK for JS/TS,AWS SDK for JS/TS
CAST_NodeJS_AWS_SQS_Unknown_Receiver,AWS SDK for JS/TS,AWS SDK for JS/TS
CAST_NodeJS_AWS_Unknown_Lambda_Call,AWS SDK for JS/TS,AWS SDK for JS/TS
CAST_NodeJS_AnyOperation,Node.js,Node.js
CAST_NodeJS_Application,Node.js,Node.js
CAST_NodeJS_Azure_AnyOperation,Azure SDK for JS/TS,Azure SDK for JS/TS
CAST_NodeJS_Azure_Blob_Container,Azure SDK for JS/TS,Azure SDK for JS/TS
CAST_NodeJS_Azure_CallTo_Hub_Method,Azure SDK for JS/TS,Azure SDK for JS/TS
CAST_NodeJS_Azure_CallTo_Unknown_Hub_Method,Azure SDK for JS/TS,Azure SDK for JS/TS
CAST_NodeJS_Azure_DeleteOperation,Azure SDK for JS/TS,Azure SDK for JS/TS
CAST_NodeJS_Azure_EventHub_Publisher,Azure SDK for JS/TS,Azure SDK for JS/TS
CAST_NodeJS_Azure_EventHub_Receiver,Azure SDK for JS/TS,Azure SDK for JS/TS
CAST_NodeJS_Azure_Function,Azure SDK for JS/TS,Azure SDK for JS/TS
CAST_NodeJS_Azure_GetOperation,Azure SDK for JS/TS,Azure SDK for JS/TS
CAST_NodeJS_Azure_PostOperation,Azure SDK for JS/TS,Azure SDK for JS/TS
CAST_NodeJS_Azure_PutOperation,Azure SDK for JS/TS,Azure SDK for JS/TS
CAST_NodeJS_Azure_ServiceBus_Publisher,Node.js,Node.js
CAST_NodeJS_Azure_ServiceBus_Receiver,Azure SDK for JS/TS,Azure SDK for JS/TS
CAST_NodeJS_Azure_Unknown_Blob_Container,Azure SDK for JS/TS,Azure SDK for JS/TS
CAST_NodeJS_Azure_Unknown_EventHub_Publisher,Azure SDK for JS/TS,Azure SDK for JS/TS
CAST_NodeJS_Azure_Unknown_EventHub_Receiver,Azure SDK for JS/TS,Azure SDK for JS/TS
CAST_NodeJS_Azure_Unknown_ServiceBus_Publisher,Azure SDK for JS/TS,Azure SDK for JS/TS
CAST_NodeJS_Azure_Unknown_ServiceBus_Receiver,Azure SDK for JS/TS,Azure SDK for JS/TS
CAST_NodeJS_CallTo_gRPC,Node.js,Node.js
CAST_NodeJS_Call_to_Azure_Function,Azure SDK for JS/TS,Azure SDK for JS/TS
CAST_NodeJS_Call_to_Unknown_Azure_Function,Azure SDK for JS/TS,Azure SDK for JS/TS
CAST_NodeJS_Collection,Node.js,Node.js
CAST_NodeJS_CosmosDB_Client,Azure CosmosDB,Azure CosmosDB
CAST_NodeJS_CosmosDB_Collection,Azure CosmosDB,Azure CosmosDB
CAST_NodeJS_CosmosDB_Database,Azure CosmosDB,Azure CosmosDB
CAST_NodeJS_CosmosDB_Unknown_Client,Azure CosmosDB,Azure CosmosDB
CAST_NodeJS_CosmosDB_Unknown_Collection,Azure CosmosDB,Azure CosmosDB
CAST_NodeJS_CosmosDB_Unknown_Database,Azure CosmosDB,Azure CosmosDB
CAST_NodeJS_CouchDB_Database,CouchDB,CouchDB
CAST_NodeJS_DeleteHttpRequestService,Node.js,Node.js
CAST_NodeJS_DeleteOperation,Node.js,Node.js
