id,typnam,familyicon,genericicon,typdsc
1020042,CAST_SpringMVC_DeleteOperation,ResourceServiceDelete,ResourceServiceDelete,Spring MVC Delete Operation
1020043,CAST_NodeJS_Service,WebService,WebService,NodeJS Service
1020044,CAST_NodeJS_Port,DatabaseConnection,Port,NodeJS Port
1020045,CAST_NodeJS_GetOperation,ResourceServiceGet,ResourceServiceGet,NodeJS Get Operation
1020046,CAST_NodeJS_PostOperation,ResourceServicePost,ResourceServicePost,NodeJS Post Operation
1020047,CAST_NodeJS_PutOperation,ResourceServicePut,ResourceServicePut,NodeJS Put Operation
1020048,CAST_NodeJS_DeleteOperation,ResourceServiceDelete,ResourceServiceDelete,NodeJS Delete Operation
1020050,CAST_JQuery_Selector,Function,FunctionBlueBracket,JQuery selector
1020052,CAST_NodeJS_Unknown_Database_Table,Table,UnresolvedTable,NodeJS unknown database table
1020058,CAST_J2EE_HTML5_JavaScript_SourceCode_Fragment,File,Fragment_JS,J2EE HTML5 JavaScript source code fragment
1020060,CAST_JQuery_GetResourceService,ResourceServiceGet,ResourceServiceGet,JQuery GET resource service
1020061,CAST_JQuery_PutResourceService,ResourceServicePut,ResourceServicePut,JQuery PUT resource service
1020062,CAST_JQuery_PostResourceService,ResourceServicePost,ResourceServicePost,JQuery POST resource service
1020075,CAST_AngularJS_GetHttpService,ResourceServiceGet,ResourceServiceGet,AngularJS GET http service
1020076,CAST_AngularJS_PutHttpService,ResourceServicePut,ResourceServicePut,AngularJS PUT http service
1020077,CAST_AngularJS_PostHttpService,ResourceServicePost,ResourceServicePost,AngularJS POST http service
1020078,CAST_AngularJS_DeleteHttpService,ResourceServiceDelete,ResourceServiceDelete,AngularJS DELETE http service
1020079,CAST_AngularJS_DeleteResourceService,ResourceServiceDelete,ResourceServiceDelete,AngularJS DELETE resource service
1020082,CAST_SpringMVC_AnyOperation,WebService,WebService,Spring MVC Any Operation
1020083,CAST_JQuery_DeleteResourceService,ResourceServiceDelete,ResourceServiceDelete,JQuery DELETE resource service
1020084,CAST_SAPUI5_JSView,UIView,UIView,SAPUI5 JS View
1020085,CAST_SAPUI5_XMLView,UIView,UIView,SAPUI5 XML View
1020086,CAST_SAPUI5_JSONView,UIView,UIView,SAPUI5 JSON View
1020087,CAST_SAPUI5_HTMLView,UIView,UIView,SAPUI5 HTML View
1020089,CAST_SAPUI5_Controller,Package,PackageRed,SAPUI5 Controller
1020090,CAST_SAPUI5_Component,Process,ProcessRed,SAPUI5 Component
1020091,CAST_SAPUI5_ModelFunction,Function,FunctionOrangeModel,SAPUI5 Model function
1020092,CAST_SAPUI5_Application,Package,Application_SAPUI5,SAPUI5 Application
1020093,CAST_SAPUI5_Object,Package,Module,SAPUI5 Object
1020094,CAST_SAPUI5_ODataModel,DataBlock,DataObject,SAPUI5 OData model
1020112,CAST_HTML5_WebSocketService,WebService,WebService,HTML5 WebSocket service
1020113,CAST_HTML5_GetXMLHttpRequestService,ResourceServiceGet,ResourceServiceGet,HTML5 Get XMLHttpRequest service
1020114,CAST_HTML5_UpdateXMLHttpRequestService,ResourceServicePut,ResourceServicePut,HTML5 Update XMLHttpRequest service
1020115,CAST_HTML5_PostXMLHttpRequestService,ResourceServicePost,ResourceServicePost,HTML5 Post XMLHttpRequest service
1020116,CAST_HTML5_DeleteXMLHttpRequestService,ResourceServiceDelete,ResourceServiceDelete,HTML5 Delete XMLHttpRequest service
1020123,CAST_HTML5_CSS_SourceCode,File,File_CSS,HTML5 CSS source code
1020126,CAST_NodeJS_UseOperation,WebService,WebService,NodeJS Use Operation
1020127,CAST_HTML5_CSS_SourceCode_Fragment,File,Fragment_CSS,HTML5 CSS source code fragment
1020128,CAST_NodeJS_GetHttpRequestService,ResourceServiceGet,ResourceServiceGet,NodeJS Get HttpRequest service
1020129,CAST_NodeJS_PostHttpRequestService,ResourceServicePost,ResourceServicePost,NodeJS Post HttpRequest service
1020130,CAST_NodeJS_DeleteHttpRequestService,ResourceServiceDelete,ResourceServiceDelete,NodeJS Delete HttpRequest service
1020135,CAST_NodeJS_PutHttpRequestService,ResourceServicePut,ResourceServicePut,NodeJS Put HttpRequest service
1020150,CAST_AngularJS_Application,Package,Application_AngularJS,AngularJS Application
1020161,CAST_HTML5_JEE_Struts_Action_Access,Service,ServiceOrange,HTML5 Access to a JEE Struts action
1020162,CAST_HTML5_JEE_Servlet_Mapping_Access,Service,ServiceOrange,HTML5 Access to a JEE Servlet Mapping
1020163,CAST_HTML5_JEE_Scoped_Bean_Access,Service,ServiceOrange,HTML5 Access to a JEE Scoped Bean
1020164,CAST_HTML5_JEE_Class_Import,Class,Class,HTML5 Import to a Java class
1020165,CAST_HTML5_JEE_Method_Call,CallToJavaProgram,CallToJavaProgram,HTML5 Call to a Java method
1020166,CAST_HTML5_JSP_Content,File,File_JSP,HTML5 JSP Content
1020168,CAST_HTML5_GetHttpRequestService,ResourceServiceGet,ResourceServiceGet,HTML5 Get HttpRequest service
1020169,CAST_HTML5_PostHttpRequestService,ResourceServicePost,ResourceServicePost,HTML5 Post HttpRequest service
1020171,CAST_Servlet_PostOperation,ResourceServicePost,ResourceServicePost,Servlet Post Operation
1020172,CAST_HTML5_ASP_Content,File,File_ASP,HTML5 ASP Content
1020173,CAST_Servlet_PutOperation,ResourceServicePut,ResourceServicePut,Servlet Put Operation
1020174,CAST_Servlet_GetOperation,ResourceServiceGet,GetResourceService,Servlet Get Operation
1020175,CAST_Servlet_DeleteOperation,ResourceServiceDelete,ResourceServiceDelete,Servlet Delete Operation
1020176,CAST_Servlet_AnyOperation,WebService,WebService,Servlet Any Operation
1020177,CAST_HTML5_PutHttpRequestService,ResourceServicePut,ResourceServicePut,HTML5 Put HttpRequest service
1020178,CAST_HTML5_DeleteHttpRequestService,ResourceServiceDelete,ResourceServiceDelete,HTML5 Delete HttpRequest service
1020179,CAST_HTML5_JavaScript_Class,Class,Class,HTML5 JavaScript class
1020180,CAST_HTML5_JavaScript_Method,Function,FunctionBlue,HTML5 JavaScript method
1020183,CAST_HTML5_JavaScript_Constructor,Constructor,Constructor,HTML5 JavaScript constructor
1020184,CAST_HTML5_ASPX_Content,File,File_ASPX,HTML5 ASPX Content
1020185,CAST_HTML5_HTC_Content,File,File_HTC,HTML5 HTC Content
1020186,CAST_HTML5_Razor_Controller_Method_Call,WebService,WebService,HTML5 Razor method call
1020187,CAST_HTML5_CSHTML_Content,File,File_CSHTML,HTML5 CSHTML Content
1020188,CAST_HTML5_Razor_Controller_Method_Post,ResourceServicePost,ResourceServicePost,HTML5 Razor POST method call
1020189,CAST_HTML5_Razor_Controller_Method_Get,ResourceServiceGet,ResourceServiceGet,HTML5 Razor GET method call
1020215,CAST_NodeJS_Application,Package,Application_NodeJS,NodeJS Application
1020216,CAST_NodeJS_Marklogic_Database,Schema,Schema,NodeJS Marklogic database
1020217,CAST_NodeJS_Marklogic_Collection,Table,Table,NodeJS Marklogic collection
1020218,CAST_NodeJS_CouchDB_Database,Schema,Schema,NodeJS CouchDB database
1020219,CAST_NodeJS_MongoDB_Connection,DatabaseConnection,DatabaseConnection,NodeJS MongoDB connection
1020220,CAST_NodeJS_MongoDB_Collection,Table,Table,NodeJS MongoDB collection
1020223,CAST_AspDotNet_GetOperation,ResourceServiceGet,ResourceServiceGet,ASP.NET Get Operation
1020224,CAST_AspDotNet_PostOperation,ResourceServicePost,ResourceServicePost,ASP.NET Post Operation
1020225,CAST_HTML5_Razor_GetService,ResourceServiceGet,ResourceServiceGet,HTML5 Razor Get service
1020226,CAST_HTML5_Razor_PostService,ResourceServicePost,ResourceServicePost,HTML5 Razor Post service
1020227,CAST_AspDotNet_PutOperation,ResourceServicePut,ResourceServicePut,ASP.NET Put Operation
1020228,CAST_AspDotNet_DeleteOperation,ResourceServiceDelete,ResourceServiceDelete,ASP.NET Delete Operation
1020229,CAST_AspDotNet_AnyOperation,WebService,WebService,ASP.NET Any Operation
1020230,CAST_Thymeleaf_GetResourceService,ResourceServiceGet,ResourceServiceGet,Thymeleaf GET resource service
1020231,CAST_Thymeleaf_PutResourceService,ResourceServicePut,ResourceServicePut,Thymeleaf PUT resource service
1020232,CAST_Thymeleaf_PostResourceService,ResourceServicePost,ResourceServicePost,Thymeleaf POST resource service
1020233,CAST_Thymeleaf_DeleteResourceService,ResourceServiceDelete,ResourceServiceDelete,Thymeleaf DELETE resource service
1020235,CAST_TS_SourceCode,File,File_TS,Typescript Module
1020236,CAST_TS_Namespace,Namespace,Namespace,Typescript Namespace
1020237,CAST_TS_Class,Class,Class,Typescript Class
1020238,CAST_TS_Method,Function,TabMethod,Typescript Method
1020239,CAST_TS_Interface,Class,Class,Typescript Interface
1020240,CAST_TS_Function,Function,FunctionGreen,Typescript Function
1020241,CAST_ReactJS_Application,Package,Application_REACT,ReactJS Application
1020242,CAST_ReactJS_Component,Package,Module,ReactJS Component
1020243,CAST_HTML5_HTML_Fragment,File,Fragment_HTML,HTML5 HTML fragment
1020244,CAST_HTML5_JSX_SourceCode,File,File_JSX,HTML5 JSX source code
1020245,CAST_TS_Angular_Component,Package,PackageRed,Angular Component
1020249,CAST_ActiveMQ_Java_QueueCall,QueueCall,QueueCall,ActiveMQ Java Queue Publisher
1020250,CAST_ActiveMQ_Java_QueueReceive,QueueReceive,QueueReceive,ActiveMQ Java Queue Receiver
1020251,CAST_TS_GetNgHttpService,ResourceServiceGet,ResourceServiceGet,Angular GET http service
1020252,CAST_TS_PostNgHttpService,ResourceServicePost,ResourceServicePost,Angular POST http service
1020253,CAST_TS_PutNgHttpService,ResourceServicePut,ResourceServicePut,Angular PUT http service
1020254,CAST_TS_DeleteNgHttpService,ResourceServiceDelete,ResourceServiceDelete,Angular DELETE http service
1020255,CAST_DotNet_GetOperation,ResourceServiceGet,ResourceServiceGet,DotNet Get Operation
1020256,CAST_DotNet_PostOperation,ResourceServicePost,ResourceServicePost,DotNet Post Operation
1020257,CAST_DotNet_PutOperation,ResourceServicePut,ResourceServicePut,DotNet Put Operation
1020258,CAST_DotNet_DeleteOperation,ResourceServiceDelete,ResourceServiceDelete,DotNet Delete Operation
1020259,CAST_DotNet_AnyOperation,WebService,WebService,DotNet Any Operation
1020260,CAST_TS_Angular_Directive,Package,PackageOrange,Angular Directive
1020261,CAST_NodeJS_Express_Controller,Package,PackageOrange,NodeJS Express Controller
1020262,CAST_ReactJS_Redux_Form,Form,Form,ReactJS Form
1020264,CAST_HTML5_JavaScript_Initialisation,File,Fragment_JS,HTML5 JavaScript initialisation
1020265,CAST_HTML5_GetEventSourceService,ResourceServiceGet,ResourceServiceGet,HTML5 EventSource service
1020267,CAST_Struts_PostOperation,ResourceServicePost,ResourceServicePost,Struts Post Operation
1020268,CAST_Struts_GetOperation,ResourceServiceGet,ResourceServiceGet,Struts Get Operation
1020269,CAST_Struts_Operation,WebService,WebService,Struts Operation
1020270,CAST_SAPUI5_JSONModel,DataModule,DataModule,SAPUI5 JSON model
1020271,CAST_SAPUI5_XMLFragment,File,Fragment_XML,SAPUI5 XML Fragment
1020272,CAST_TS_ClassInitializer,Constructor,Constructor,Class Initializer
1020291,CAST_NodeJS_External_Library,Folder,FolderDarkBlue,NodeJS external library
1020295,CAST_HTML5_Jade_SourceCode,FileUI,FileUI,HTML5 Jade source code
1020298,CAST_SAP_MethodSQLScriptFunction,Function,FunctionBlue,SAP Method SQLScript Function
1020299,CAST_SAP_MethodSQLScriptProcedure,Procedure,Procedure,SAP Method SQLScript Procedure
1020300,CAST_NodeJS_Collection,Schema,Schema,NodeJS collection
1020301,CAST_NodeJS_LoopbackApplication,Package,Application_LoopBack,NodeJS loopback application
1020313,CAST_HTML5_AppletClassReference,Class,Class,HTML5 Applet class reference
1020314,CAST_J2EE_HTML5_Applet,Service,ServiceOrange,J2EE HTML5 Applet
1020315,CAST_SAPUI5_ABAP_GetOperation,ResourceServiceGet,ResourceServiceGet,SAPUI5 ABAP Get Operation
1020316,CAST_SAPUI5_ABAP_PostOperation,ResourceServicePost,ResourceServicePost,SAPUI5 ABAP Post Operation
1020317,CAST_SAPUI5_ABAP_PutOperation,ResourceServicePut,ResourceServicePut,SAPUI5 ABAP Put Operation
1020318,CAST_SAPUI5_ABAP_DeleteOperation,ResourceServiceDelete,ResourceServiceDelete,SAPUI5 ABAP Delete Operation
1020319,CAST_NodeJS_MQTT_Connection,Receive,Receive,NodeJS MQTT connection
1020320,CAST_NodeJS_MQTT_Publisher,QueueCall,QueueCall,Publisher NodeJS MQTT
1020321,CAST_NodeJS_MQTT_Subscriber,QueueReceive,QueueReceive,Subscriber NodeJS MQTT
1020326,CAST_NodeJS_Seneca_Add,QueueCall,QueueCall,Add NodeJS Seneca
1020327,CAST_NodeJS_Seneca_Act,QueueReceive,QueueReceive,Act NodeJS Seneca
1020328,CAST_HTML5_BeanMethodReference,Class,Class,HTML5 Bean Method reference
1020334,CAST_EAD4J_Operation,WebService,WebService,EAD4J.JADE Operation
1020336,CAST_HYBRIS_GetHttpRequestService,ResourceServiceGet,ResourceServiceGet,HYBRIS Get HttpRequest service
1020337,CAST_HYBRIS_PostHttpRequestService,ResourceServicePost,ResourceServicePost,HYBRIS Post HttpRequest service
1020338,CAST_HYBRIS_PutHttpRequestService,ResourceServicePut,ResourceServicePut,HYBRIS Put HttpRequest service
1020339,CAST_HYBRIS_DeleteHttpRequestService,ResourceServiceDelete,ResourceServiceDelete,HYBRIS Delete HttpRequest service
1020345,CAST_NodeJS_DynamoDB_Table,Table,Table,NodeJS DynamoDB Table
1020346,CAST_NodeJS_DynamoDB_Endpoint,DatabaseConnection,DatabaseConnection,NodeJS DynamoDB Endpoint
1020347,CAST_NodeJS_S3_Bucket,Bucket,S3Bucket,NodeJS S3 Bucket
1020348,CAST_NodeJS_S3_Region,Region,Region,NodeJS S3 Region
1020349,CAST_NodeJS_Memcached_Value,DataSet,DataSet,NodeJS Memcached Value
1020350,CAST_NodeJS_Memcached_Connection,DatabaseConnection,DatabaseConnection,NodeJS Memcached Connection
1020352,CAST_NodeJS_AWS_Lambda_Function_GET,ResourceServiceGet,ResourceServiceGet,NodeJS AWS Lambda GET Operation
1020353,CAST_NodeJS_AWS_Lambda_Function_PUT,ResourceServicePut,ResourceServicePut,NodeJS AWS Lambda PUT Operation
1020354,CAST_NodeJS_AWS_Lambda_Function_POST,ResourceServicePost,PostResourceService,NodeJS AWS Lambda POST Operation
1020355,CAST_NodeJS_AWS_Lambda_Function_DELETE,ResourceServiceDelete,ResourceServiceDelete,NodeJS AWS Lambda DELETE Operation
1020356,CAST_NodeJS_AWS_Lambda_Function_ANY,WebService,WebService,NodeJS AWS Lambda ANY Operation
1020359,CAST_NodeJS_CosmosDB_Database,Schema,Schema,NodeJS CosmosDB Database
1020360,CAST_NodeJS_CosmosDB_Collection,Table,Table,NodeJS CosmosDB Collection
1020361,CAST_NodeJS_CosmosDB_Client,Schema,Schema,NodeJS CosmosDB Client
1020363,CAST_NodeJS_CosmosDB_Unknown_Database,Schema,UnknownSchema,NodeJS CosmosDB Unknown Database
1020364,CAST_NodeJS_CosmosDB_Unknown_Collection,Table,UnresolvedTable,NodeJS CosmosDB Unknown Collection
1020365,CAST_NodeJS_CosmosDB_Unknown_Client,Schema,UnknownSchema,NodeJS CosmosDB Unknown Client
1020372,CAST_NodeJS_Java_Call,CallToJavaProgram,CallToJavaProgram,NodeJS Call to Java Program
1020373,CAST_NodeJS_General_Call,CallToProgram,CallToProgram,NodeJS Call to Generic Program
1020374,CAST_NodeJS_AWS_Lambda,AWSLambdaFunction,AWSLambdaFunction,NodeJS AWS Lambda Function
1020375,CAST_NodeJS_Redis_Connection,DatabaseConnection,DatabaseConnection,NodeJS Redis Connection
1020376,CAST_NodeJS_Redis_Collection,Table,Table,NodeJS Redis Collection
1020377,CAST_NodeJS_Restify_GET,ResourceServiceGet,ResourceServiceGet,Restify GET Operation
1020378,CAST_NodeJS_Restify_PUT,ResourceServicePut,ResourceServicePut,Restify PUT Operation
1020379,CAST_NodeJS_Restify_POST,ResourceServicePost,ResourceServicePost,Restify POST Operation
1020380,CAST_NodeJS_Restify_DELETE,ResourceServiceDelete,ResourceServiceDelete,Restify DELETE Operation
1020381,CAST_NodeJS_Restify_ANY,WebService,WebService,Restify ANY Operation
1020382,CAST_NodeJS_Unknown_Redis_Connection,DatabaseConnection,UnknownDatabaseConnection,NodeJS Unknown Redis Connection
1020383,CAST_NodeJS_Unknown_Redis_Collection,Table,UnresolvedTable,NodeJS Unknown Redis Collection
1020384,CAST_AWSJava_AWS_Lambda,AWSLambdaFunction,AWSLambdaFunction,Java AWS Lambda Function
1020385,CAST_AWSJava_GetOperation,ResourceServiceGet,ResourceServiceGet,Java AWS Lambda GET Operation
1020386,CAST_AWSJava_PostOperation,ResourceServicePost,ResourceServicePost,Java AWS Lambda POST Operation
1020387,CAST_AWSJava_DeleteOperation,ResourceServiceDelete,ResourceServiceDelete,Java AWS Lambda DELETE Operation
1020388,CAST_AWSJava_PutOperation,ResourceServicePut,ResourceServicePut,Java AWS Lambda PUT Operation
1020389,CAST_AWSJava_AnyOperation,WebService,WebService,Java AWS Lambda ANY Operation
1020390,CAST_Java_CallTo_AWS_Lambda,AWSLambdaFunctionInvokeBlack,AWSLambdaFunctionInvoke,Java Call to AWS Lambda Function
1020394,CAST_VueJS_Get_Request_Service,ResourceServiceGet,ResourceServiceGet,VueJS Get Request Service
1020395,CAST_VueJS_Post_Request_Service,ResourceServicePost,ResourceServicePost,VueJS Post Request Service
1020396,CAST_VueJS_Put_Request_Service,ResourceServicePut,ResourceServicePut,VueJS Put Request Service
1020397,CAST_VueJS_Delete_Request_Service,ResourceServiceDelete,ResourceServiceDelete,VueJS Delete Request Service
1020398,CAST_NodeJS_Unknown_S3_Bucket,Bucket,S3BucketGrey,NodeJS Unknown S3 Bucket
1020399,CAST_NodeJS_Unknown_S3_Region,Region,RegionGrey,NodeJS Unknown S3 Region
1020408,CAST_TS_Query,SQLNamedQuery,SQLNamedQuery,TypeScript SQL Query
1020410,CAST_NodeJS_SQL_NamedQuery,SQLNamedQuery,SQLNamedQuery,NodeJS SQL Query
1020411,CAST_NodeJS_Unknown_MongoDB_Connection,DatabaseConnection,UnknownDatabaseConnection,NodeJS Unknown MongoDB connection
1020412,CAST_NodeJS_Unknown_MongoDB_Collection,Table,UnresolvedTable,NodeJS Unknown MongoDB collection
1020421,CAST_NodeJS_Elasticsearch_Cluster,DatabaseConnection,DatabaseConnection,NodeJS Elasticsearch Cluster
1020422,CAST_NodeJS_Elasticsearch_Index,Table,Table,NodeJS Elasticsearch Index
1020423,CAST_NodeJS_Elasticsearch_Unknown_Index,Table,UnresolvedTable,NodeJS Elasticsearch Unknown Index
1020424,CAST_NodeJS_Folder,Folder,FolderDarkBlue,NodeJS Folder
1020425,CAST_NodeJS_Elasticsearch_Unknown_Cluster,DatabaseConnection,UnknownDatabaseConnection,NodeJS Elasticsearch Unknown Cluster
1020448,CAST_HTML5_Razor_DeleteService,ResourceServiceDelete,ResourceServiceDelete,HTML5 Razor Delete service
1020453,CAST_TS_GetHttpRequestService,ResourceServiceGet,ResourceServiceGet,TypeScript GET http service
1020454,CAST_TS_PostHttpRequestService,ResourceServicePost,ResourceServicePost,TypeScript Post http service
1020455,CAST_TS_PutHttpRequestService,ResourceServicePut,ResourceServicePut,TypeScript Put http service
1020456,CAST_TS_DeleteHttpRequestService,ResourceServiceDelete,ResourceServiceDelete,TypeScript GET http service
1020457,CAST_AngularJS_State,Process,ProcessGreen,AngularJS State
1020458,CAST_Java_gRPC_Method,WebService,WebService,Java gRPC service method
1020459,CAST_Java_CallTo_gRPC,WebService,WebService,Java call to gRPC service method
1020460,CAST_NodeJS_AWS_SQS_Receiver,QueueReceive,QueueReceive,NodeJS AWS Simple Queue Service Receiver
1020461,CAST_NodeJS_AWS_SQS_Publisher,QueueCall,QueueCall,NodeJS AWS Simple Queue Service Publisher
1020462,CAST_NodeJS_AWS_SQS_Unknown_Receiver,QueueReceive,QueueReceive,NodeJS AWS Simple Queue Service Unknown Receiver
1020463,CAST_NodeJS_AWS_SQS_Unknown_Publisher,QueueCall,QueueCall,NodeJS AWS Simple Queue Service Unknown Publisher
1020465,CAST_TS_AWS_SQS_Receiver,QueueReceive,QueueReceive,TypeScript AWS Simple Queue Service Receiver
1020466,CAST_TS_AWS_SQS_Publisher,QueueCall,QueueCall,TypeScript AWS Simple Queue Service Publisher
1020467,CAST_TS_AWS_SQS_Unknown_Receiver,QueueReceive,QueueReceiveGrey,TypeScript AWS Simple Queue Service Unknown Receiver
1020468,CAST_TS_AWS_SQS_Unknown_Publisher,QueueCall,QueueCallGrey,TypeScript AWS Simple Queue Service Unknown Publisher
1020473,CAST_NodeJS_AnyOperation,WebService,WebService,NodeJS Any Operation
1020474,CAST_AWSJava_SQSReceiver,QueueReceive,QueueReceive,Java AWS Simple Queue Service Receiver
1020475,CAST_HTML5_Pug_SourceCode,FileUI,FileUI,HTML5 Pug source code
1020476,CAST_AWSDotNet_Lambda,AWSLambdaFunction,AWSLambdaFunction,DotNet AWS Lambda Function
1020477,CAST_AWSDotNet_SQS_Receiver,QueueReceive,QueueReceive,DotNet AWS Simple Queue Service Receiver
1020478,CAST_AWSDotNet_Lambda_Function_GET,ResourceServiceGet,ResourceServiceGet,DotNet AWS Lambda GET Operation
1020479,CAST_AWSDotNet_Lambda_Function_POST,ResourceServicePost,ResourceServicePost,DotNet AWS Lambda POST Operation
1020480,CAST_AWSDotNet_Lambda_Function_DELETE,ResourceServiceDelete,ResourceServiceDelete,DotNet AWS Lambda DELETE Operation
1020481,CAST_AWSDotNet_Lambda_Function_PUT,ResourceServicePut,ResourceServicePut,DotNet AWS Lambda PUT Operation
1020482,CAST_AWSDotNet_Lambda_Function_ANY,WebService,WebService,DotNet AWS Lambda ANY Operation
1020485,CAST_NodeJS_Email,Service,ServiceBlue,NodeJS Email
1020490,CAST_NodeJS_AWS_Lambda_Call,AWSLambdaInvokeFunctionBlack,AWSLambdaInvokeFunction,NodeJS Call to AWS Lambda Function
1020497,CAST_AWSJava_S3_Bucket,Bucket,S3Bucket,AWSJava S3 Bucket
1020498,CAST_AWSJava_Unknown_S3_Bucket,Bucket,S3BucketGrey,AWSJava Unknown S3 Bucket
1020499,CAST_AWSJava_S3_Region,Region,Region,AWSJava S3 Region
1020500,CAST_AWSJava_Unknown_S3_Region,Region,RegionGrey,AWSJava Unknown S3 Region
1020501,CAST_NodeJS_AWS_SNS_Subscriber,QueueReceive,QueueReceive,NodeJS AWS SNS Subscriber
1020506,CAST_SAPUI5_CDSView_Operation,WebService,WebService,SAPUI5 CDS View Operation
1020508,CAST_NodeJS_AWS_SNS_Publisher,QueueCall,QueueCall,NodeJS AWS SNS Publisher
1020509,CAST_NodeJS_AWS_SNS_Unknown_Subscriber,QueueReceive,QueueReceiveGrey,NodeJS AWS SNS Unknown Subscriber
1020510,CAST_NodeJS_AWS_SNS_Unknown_Publisher,QueueCall,QueueCallGrey,NodeJS AWS SNS Unknown Publisher
1020511,CAST_NodeJS_SMS,Service,ServiceBlue,NodeJS SMS
1020513,CAST_NodeJS_AWS_Unknown_Lambda_Call,AWSLambdaFunctionInvokeBlack,AWSLambdaFunctionInvokeGrey,NodeJS Call to an unknown AWS Lambda Function
1020514,CAST_AWSDotNet_SNS_Subscriber,QueueReceive,QueueReceive,AWS Dotnet SNS Subscriber
1020515,CAST_AWSDotNet_SNS_Publisher,QueueCall,QueueCall,AWS Dotnet SNS Publisher
1020516,CAST_AWSDotNet_SNS_Unknown_Subscriber,QueueReceive,QueueReceiveGrey,AWS Dotnet SNS Subscriber
1020517,CAST_AWSDotNet_SNS_Unknown_Publisher,QueueCall,QueueCallGrey,AWS Dotnet SNS Publisher
1020518,CAST_AWSDotNet_Email,Service,ServiceBlue,AWS Dotnet Email
1020519,CAST_AWSDotNet_SMS,Service,ServiceBlue,AWS Dotnet SMS
1020520,CAST_AWSJava_SNS_Subscriber,QueueReceive,QueueReceive,AWSJava SNS Subscriber
1020521,CAST_AWSJava_SNS_Publisher,QueueCall,QueueCall,AWSJava SNS Publisher
1020522,CAST_AWSJava_SNS_Unknown_Subscriber,QueueReceive,QueueReceiveGrey,AWSJava SNS Subscriber
1020523,CAST_AWSJava_SNS_Unknown_Publisher,QueueCall,QueueCallGrey,AWSJava SNS Publisher
1020524,CAST_AWSDotNet_PostHttpRequestService,ResourceServicePost,ResourceServicePost,AWSDotNet Post HttpRequest service
1020525,CAST_AWSJava_Email,Service,ServiceBlue,AWSJava Email
1020526,CAST_AWSJava_SMS,Service,ServiceBlue,AWSJava SMS
1020529,CAST_AWSJava_PostHttpRequestService,ResourceServicePost,ResourceServicePost,NodeJS Post HttpRequest service
1020530,CAST_AWSDotNet_SQS_Publisher,QueueCall,QueueCall,AWS Dotnet AWS Simple Queue Service Publisher
1020531,CAST_AWSDotNet_SQS_Unknown_Publisher,QueueCall,QueueCallGrey,AWS Dotnet AWS Simple Queue Service Publisher
1020532,CAST_Java_CallTo_AWS_Unkown_Lambda,AWSLambdaFunctionInvokeBlack,AWSLambdaFunctionInvokeGrey,Java Call to AWS Unknown Lambda Function
1020533,CAST_AWSDotNet_AWS_Lambda_Call,AWSLambdaFunctionInvokeBlack,AWSLambdaFunctionInvoke,AWSDotnet Call to AWS Lambda Function
1020534,CAST_AWSDotNet_Unknown_AWS_Lambda_Call,AWSLambdaFunctionInvokeBlack,AWSLambdaFunctionInvokeGrey,AWSDotnet Call to an unknown Lambda Function
1020535,CAST_AWSDotNet_SQS_Unknown_Receiver,QueueReceive,QueueReceiveGrey,AWS Dotnet AWS Simple Queue Service Receiver
1020537,CAST_AWSDotNet_S3_Bucket,Bucket,S3Bucket,AWSDotNet S3 Bucket
1020538,CAST_AWSDotNet_Unknown_S3_Bucket,Bucket,S3BucketGrey,AWSDotNet Unknown S3 Bucket
1020539,CAST_AWSDotNet_S3_Region,Region,Region,AWSDotNet S3 Region
1020540,CAST_AWSDotNet_Unknown_S3_Region,Region,RegionGrey,AWSDotNet Unknown S3 Region
1020542,CAST_NodeJS_Azure_Blob_Container,Bucket,S3Bucket,NodeJS Azure Blob Container
1020543,CAST_NodeJS_Azure_Unknown_Blob_Container,Bucket,S3BucketGrey,NodeJS Azure Unknown Blob Container
1020544,CAST_AzureJava_Blob_Container,Bucket,S3Bucket,Java Azure Blob Container
1020545,CAST_AzureJava_Unknown_Blob_Container,Bucket,S3BucketGrey,Java Azure Unknown Blob Container
1020546,CAST_AzureDotNet_Blob_Container,Bucket,S3Bucket,DotNet Azure Blob Container
1020547,CAST_AzureDotNet_Unknown_Blob_Container,Bucket,S3BucketGrey,DotNet Azure Unknown Blob Container
1020548,CAST_AzureJava_ServiceBus_Publisher,QueueCall,QueueCall,Java Azure Service Bus Publisher
1020549,CAST_NodeJS_Azure_ServiceBus_Publisher,QueueCall,QueueCall,NodeJS Azure Service Bus Publisher
1020550,CAST_NodeJS_Azure_Unknown_ServiceBus_Publisher,QueueCall,QueueCallGrey,NodeJS Azure Unknown Service Bus Publisher
1020551,CAST_NodeJS_Azure_ServiceBus_Receiver,QueueReceive,QueueReceive,NodeJS Azure Service Bus Receiver
1020552,CAST_NodeJS_Azure_Unknown_ServiceBus_Receiver,QueueReceive,QueueReceiveGrey,NodeJS Azure Unknown Service Bus Receiver
1020553,CAST_AzureJava_Unknown_ServiceBus_Publisher,QueueCall,QueueCallGrey,Java Azure Unknown Service Bus Publisher
1020554,CAST_AzureJava_ServiceBus_Receiver,QueueReceive,QueueReceive,Java Azure Service Bus Receiver
1020555,CAST_AzureJava_Unknown_ServiceBus_Receiver,QueueReceive,QueueReceiveGrey,Java Azure Unknown Service Bus Receiver
1020561,CAST_SAPUI5_Library,Package,Package,SAPUI5 Library
